id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형
61,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"위성곤 당선인, 제주대 김일환·카카오 이재승 투입 인수위 가동",위성곤 당선인 제주대 김일환 카카오 이재승 투입 인수위 가동,제주도민일보,제주도민일보,"Sun, 07 Jun 2026 05:15:40 GMT","위성곤 당선인, 제주대 김일환·카카오 이재승 투입 인수위 가동 제주도민일보",https://news.google.com/rss/articles/CBMib0FVX3lxTE9jN3pkSldGSkpDc3RLd1J2RlFCdy0yQ1RmdVVNaU1PV0lXckxUakJGLW1wOTVFR2dndGZoM0FOcEt3WS1sQzgtQ2dTa2FpSDVKNXU5MUpmd3FhaDQ4RjFuWUxpaloya29YQmgxTWREOA?oc=5,google_rss_카카오 when:1d,90.0,77.5,strategy_mna_governance,strategy_mna_governance,카카오,,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,90.0,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_DIRECT_RISK,인선/조직,AI 정책 컨트롤타워 인선/공백,카카오 이재승 부사장이 위성곤 제주지사 당선인의 인수위 투톱으로 참여하는 것은 지역 사회에서의 카카오의 영향력과 인적 네트워크 확장을 시사합니다.,5,1,1,,,"카카오 임원의 지역 정치권과의 협력은 직접적인 리스크는 아니지만, 향후 사업 확장 및 대관 측면에서 전략적 참고가 가능합니다.",gemini,STRATEGIC_REFERENCE,,,other,,,AI 정책 컨트롤타워 인선/공백,인선/조직
67,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,위성곤 제주지사 인수위 '김일환 전 총장·이재승 카카오 부사장' 투톱 체제,위성곤 제주지사 인수위 김일환 전 총장 이재승 카카오 부사장 투톱 체제,파이낸셜뉴스,파이낸셜뉴스,"Sun, 07 Jun 2026 02:53:33 GMT",위성곤 제주지사 인수위 '김일환 전 총장·이재승 카카오 부사장' 투톱 체제 파이낸셜뉴스,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9SWVo5OERpa2dUY0J3X21vc1h2WGtJb2xmeGlXbTYzTEUwb0VucDdZU041cHBtSTV4bG5rZkdDZVV2cWg1SmgwNU1ZS1o2dm1SUkc0VlUyM2R5QdIBXkFVX3lxTE5zYklNWXQ4eWdOQzdOMkloQW1wNncwQk5CSlZYMDNveG5qUEo2eG9mcHFydTZ3dG4xUEtxUW01eXMtZ0JVRlFMWmoyTER6bklHRHN1VTN4NmJ2Z04tekE?oc=5,google_rss_카카오 when:1d,90.0,77.5,strategy_mna_governance,strategy_mna_governance,카카오,,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,90.0,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_DIRECT_RISK,인선/조직,AI 정책 컨트롤타워 인선/공백,카카오 이재승 부사장이 위성곤 제주지사 당선인의 인수위 투톱으로 참여하는 것은 지역 사회에서의 카카오의 영향력과 인적 네트워크 확장을 시사합니다.,5,1,1,,,"카카오 임원의 지역 정치권과의 협력은 직접적인 리스크는 아니지만, 향후 사업 확장 및 대관 측면에서 전략적 참고가 가능합니다.",gemini,STRATEGIC_REFERENCE,,,other,,,AI 정책 컨트롤타워 인선/공백,인선/조직
63,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,위성곤 제주지사 인수위 '김일환 전 총장·이재승 카카오 부사장' 투톱 체제,위성곤 제주지사 인수위 김일환 전 총장 이재승 카카오 부사장 투톱 체제,v.daum.net,v.daum.net,"Sun, 07 Jun 2026 02:54:51 GMT",위성곤 제주지사 인수위 '김일환 전 총장·이재승 카카오 부사장' 투톱 체제 v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE04bVg2V0hVOURxOEhORG9IYlEwMTBmVGkySHZVYlJGSzBkU2MwakVuZTAtX3NzOGdyWjFrYnhNallkWjhyR2c?oc=5,google_rss_카카오 when:1d,87.0,77.5,strategy_mna_governance,strategy_mna_governance,카카오,,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,87.0,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_DIRECT_RISK,인선/조직,AI 정책 컨트롤타워 인선/공백,카카오 이재승 부사장이 위성곤 제주지사 당선인의 인수위 투톱으로 참여하는 것은 지역 사회에서의 카카오의 영향력과 인적 네트워크 확장을 시사합니다.,5,1,1,,,"카카오 임원의 지역 정치권과의 협력은 직접적인 리스크는 아니지만, 향후 사업 확장 및 대관 측면에서 전략적 참고가 가능합니다.",gemini,STRATEGIC_REFERENCE,,,other,,,AI 정책 컨트롤타워 인선/공백,인선/조직
2283,정부/국회,정부_국회,가상자산사업자,"코인원, 보이스피싱 피해 차단 성과 인정…경찰청장 감사장",코인원 보이스피싱 피해 차단 성과 인정 경찰청장 감사장,이투데이,이투데이,"Sun, 07 Jun 2026 23:08:00 GMT","코인원, 보이스피싱 피해 차단 성과 인정…경찰청장 감사장 이투데이",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5pUk9Od256dTBNMTVKMXRCemQ2Zm9qZ0ljQ2pRcndHWnowWmt4Nng2QV91LVdhS2FSd0tLcE9QOW0yZVBUdmxYdjdxNU1Vc0RtM2N0YQ?oc=5,google_rss_가상자산사업자 when:1d,85.0,85.0,"digital_asset_stablecoin,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",security_phishing_malware,,,Y,,,,government:platform_obligation,platform_operator_obligation,85.0,"legal_regulatory_enforcement,privacy_security_reliability,digital_asset_stablecoin,platform_obligation",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation:general,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,가상자산/보이스피싱,코인원 보이스피싱 피해 차단 성과,코인원의 보이스피싱 피해 차단 성과 인정은 카카오가 금융 사기 예방 및 정보 보안 강화에 기여할 수 있는 부분을 모색하는 데 참고가 될 수 있습니다.,4,1,1,,,"카카오와의 직접적인 영향 경로가 약하며, 가상자산 거래소의 특정 성과에 대한 내용입니다. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_REGULATORY_ENFORCEMENT,,other,가상자산 거래소의 보이스피싱 차단 성과는 금융 사기 예방 관련 정책 수립 및 협력 강화의 필요성을 보여줍니다.,,코인원 보이스피싱 피해 차단 성과,가상자산/보이스피싱
86,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"[자막뉴스] 트럼프 ""AI 기업 지분 일부, 미국 국민에게""…다음 주 백악관 회의 예고",자막뉴스 트럼프 ai 기업 지분 일부 미국 국민에게 다음 주 백악관 회의 예고,네이트,네이트,"Sun, 07 Jun 2026 05:27:00 GMT","[자막뉴스] 트럼프 ""AI 기업 지분 일부, 미국 국민에게""…다음 주 백악관 회의 예고 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9WVldZMElXQW9mLTNzUTZvX2NfNzdWVjFzWTAxTFFNNEYzWEMwZVB4cmlVMGc3T1R5WUp0LXF0WGY2Z25GaHZkWnJvMFdQYk5kMkJ3?oc=5,google_rss_카카오톡 지분 when:1d,83.0,94.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,,brand_not_in_title,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,83.0,"strategy_mna_governance,ai_infrastructure_security",self:strategy_mna,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,AI/규제,AI 기업 지분 관련 정책 논의,"트럼프 전 대통령의 AI 기업 지분 일부 공개 및 백악관 회의 언급은 향후 AI 산업의 정책 방향 및 투자 환경에 영향을 미칠 수 있으며, 카카오의 AI 전략 수립 시 참고가 될 수 있습니다.",5,5,1,,,미국 대선 후보의 AI 정책 관련 발언은 글로벌 AI 시장 및 규제 환경 변화에 대한 전략적 참고 자료입니다.,gemini,STRATEGIC_REFERENCE,,COMP_OVERSEAS_PLATFORM_AI,overseas,,AI 기술 선도국인 미국에서 AI 기업의 소유 구조 및 이익 분배에 대한 정책 논의가 진행되는 것은 글로벌 AI 시장의 큰 흐름을 파악하는 데 중요합니다.,AI 기업 지분 관련 정책 논의,AI/규제
593,정부/국회,정부_국회,금융위원회,美 ‘클래리티 법안’ 진전…스테이블코인·가상자산 시장 재편 기대감,클래리티 법안 진전 스테이블코인 가상자산 시장 재편 기대감,헤럴드경제,헤럴드경제,"Mon, 08 Jun 2026 02:22:13 GMT",美 ‘클래리티 법안’ 진전…스테이블코인·가상자산 시장 재편 기대감 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5qTVpsc05ZZm5ORENlRmFsRFlYZlRsOUs5dVdhaTVFSHBub2NtZmVhYWNPUXl6a3pqS2ZKMmVDM2U4MkNLZFhxajZoclBISUNYSTNEa2l3?oc=5,google_rss_금융위원회 스테이블코인 when:1d,81.0,77.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,,,,,,,general,81.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:policy_change,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,스테이블코인/규제,미국 '클래리티 법안' 통과와 스테이블코인 시장 재편,"미국 '클래리티 법안'의 진전은 스테이블코인 및 가상자산 시장 재편을 예고하며, 카카오의 관련 사업 계획 및 시장 전망에 영향을 줄 수 있습니다.",4,1,1,,,미국의 스테이블코인 관련 법안 통과는 글로벌 규제 환경 변화를 예고하며 카카오의 금융 사업 전략에 영향을 줄 수 있습니다.,gemini,,GOV_DIGITAL_FINANCE_POLICY,,other,"미국 의회의 스테이블코인 관련 입법 움직임은 글로벌 규제 표준 설정에 영향을 미치므로, 국내 정책에도 참고될 수 있습니다.",,미국 '클래리티 법안' 통과와 스테이블코인 시장 재편,스테이블코인/규제
800,정부/국회,정부_국회,금융감독원,선거 후 국회 원 구성 속도… 가상자산·특사경 입법 속도낼까 - 조선비즈,선거 후 국회 원 구성 속도 가상자산 특사경 입법 속도낼까,Chosunbiz,Chosunbiz,"Mon, 08 Jun 2026 01:30:54 GMT",선거 후 국회 원 구성 속도… 가상자산·특사경 입법 속도낼까 - 조선비즈 Chosunbiz,https://news.google.com/rss/articles/CBMigAFBVV95cUxOMU1kRTJNR1o1SE8yYkVBYzVCVzNBcFhWNHVZcC1GVVVaQTdWdkVBUHY4bFhxazdDZnlVeS1lNzVxM2NVRVZUUnhWeDFwazZudWk4Vm96SVpuZzFWbU9NVTR5emZQemYxMC1LQzQ5TG9JLWRpWGJjMGlCOWw3QkNwRdIBlAFBVV95cUxQODRRaEpaRDcyYUY0bGJWdmRmQWJMYkxGNy1VY0xwaFB2R00tOFRpTkNLTUNDQ211Z2g3TDNTSGZ0Q01teXZ3VWNCRDVEOHhLcTVOam80RUlPV0ViUnZpalloX3BoSVl4UWFuM1VfeTNJYmktLUNHSDZFWVM4YWZvYzhsZEJNU1ZocUktN1JpUG8zSW0x?oc=5,google_rss_금융감독원 스테이블코인 when:1d,81.0,66.0,"digital_asset_stablecoin,legal_regulatory_enforcement,policy_legislation,stablecoin",stablecoin_legislation,,,,,,,,general,81.0,"legal_regulatory_enforcement,policy_legislation,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_regulatory_enforcement
1171,정부/국회,정부_국회,스테이블코인,CertiK ‘Skynet 2026 스테이블코인 위협 인텔리전스 보고서’ 발표… 브리지 해킹 피해 3.28억달러·1100억달러 규모 제재 회피 네트워크 주목,certik skynet 2026 스테이블코인 위협 인텔리전스 보고서 발표 브리지 해킹 피해 3 28억달러 1100억달러 규모 제재 회피 네트워크 주목,koreasprint.com,koreasprint.com,"Sun, 07 Jun 2026 15:27:00 GMT",CertiK ‘Skynet 2026 스테이블코인 위협 인텔리전스 보고서’ 발표… 브리지 해킹 피해 3.28억달러·1100억달러 규모 제재 회피 네트워크 주목 koreasprint.com,https://news.google.com/rss/articles/CBMibkFVX3lxTE5fNkRNelFLQl8yZkNNWFVvUGlaMFpYYXVMSGtoUkktQnZQWGRxRzk5eDJZQ2NNUWRsS1FqQU56MHhLT2w3cXpxTlczVThPZ0ZjSExnd2NFT21JSlRYVDM4cTBTQk03MGdNTmhXS1h3?oc=5,google_rss_스테이블코인 when:1d,80.0,94.0,"digital_asset_stablecoin,legal_regulatory_enforcement,phishing_security,privacy_security_reliability,stablecoin",stablecoin_general,,,,,,,,general,80.0,"legal_regulatory_enforcement,privacy_security_reliability,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:sanction_penalty,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,스테이블코인/위협,스테이블코인 위협 및 제재 회피 네트워크,"CertiK의 스테이블코인 위협 보고서는 스테이블코인 시장의 리스크 요인을 파악하고, 향후 카카오의 관련 사업 추진 시 잠재적 위험 관리에 대한 참고 자료가 될 수 있습니다.",3,1,1,,,스테이블코인 관련 보안 및 규제 동향은 카카오의 디지털금융 사업 전략 수립에 중요한 참고 자료입니다.,gemini,,GOV_DIGITAL_FINANCE_POLICY,,other,글로벌 스테이블코인 시장의 보안 위협 및 제재 회피 네트워크에 대한 보고서는 국내 스테이블코인 관련 법규 마련 및 규제 방향 설정에 영향을 줄 수 있습니다.,,스테이블코인 위협 및 제재 회피 네트워크,스테이블코인/위협
1172,정부/국회,정부_국회,스테이블코인,[D-BIZ 암호화폐] CertiK “2026 스테이블코인 보고서” 발표… 브리지 해킹 3.28억달러·1100억달러 규모 제재 회피 네트워크 주목,d biz 암호화폐 certik 2026 스테이블코인 보고서 발표 브리지 해킹 3 28억달러 1100억달러 규모 제재 회피 네트워크 주목,데일리비즈온,데일리비즈온,"Sun, 07 Jun 2026 06:41:22 GMT",[D-BIZ 암호화폐] CertiK “2026 스테이블코인 보고서” 발표… 브리지 해킹 3.28억달러·1100억달러 규모 제재 회피 네트워크 주목 데일리비즈온,https://news.google.com/rss/articles/CBMibEFVX3lxTFBBb0tKY2h2d2Z4UVBjXzl1OERlVnRiOXRJdk1YUHlzRktTRHVDV0Q5Ukg5WmJjM3l0TXRoUl9ZSE1nY1ptZDlGZWNXak0tVDZXZU9pXzJRRXZwVmQyYkJEb1ZWRURFbnlVQXBfag?oc=5,google_rss_스테이블코인 when:1d,80.0,94.0,"digital_asset_stablecoin,legal_regulatory_enforcement,phishing_security,privacy_security_reliability,stablecoin",stablecoin_general,,,,,,,,general,80.0,"legal_regulatory_enforcement,privacy_security_reliability,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:sanction_penalty,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,스테이블코인/위협,스테이블코인 위협 및 제재 회피 네트워크,"CertiK의 스테이블코인 위협 보고서는 스테이블코인 시장의 리스크 요인을 파악하고, 향후 카카오의 관련 사업 추진 시 잠재적 위험 관리에 대한 참고 자료가 될 수 있습니다.",3,1,1,,,스테이블코인 관련 보안 및 규제 동향은 카카오의 디지털금융 사업 전략 수립에 중요한 참고 자료입니다.,gemini,,GOV_DIGITAL_FINANCE_POLICY,,other,글로벌 스테이블코인 시장의 보안 위협 및 제재 회피 네트워크에 대한 보고서는 국내 스테이블코인 관련 법규 마련 및 규제 방향 설정에 영향을 줄 수 있습니다.,,스테이블코인 위협 및 제재 회피 네트워크,스테이블코인/위협
324,정부/국회,정부_국회,공정거래위원회,"공정위, 사업자 10만곳 하도급거래 실태조사…안전관리 원사업자로 확대",공정위 사업자 10만곳 하도급거래 실태조사 안전관리 원사업자로 확대,뉴시스,뉴시스,"Mon, 08 Jun 2026 01:00:00 GMT","공정위, 사업자 10만곳 하도급거래 실태조사…안전관리 원사업자로 확대 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFAzWW1PZFcxVEVkSzNhWlVud295UVNod09IdFpIbUlsU1dFcVRyVEliaFFZMUFkekJhYnI4ZVRDV1JaYWdieEpzUHVkNTNiWUlUM1lIRVQ5YjdRaWF4cW5iQ9IBeEFVX3lxTE9tamdNS2I2T0MwNWlwdHRYWGdVbW9NdXVZX0hHTmFydldoQXFSdktKc1d2QTl4MjBCQ1JFY09EVzlYeGFYX1MwX0RhMkd0REhiRUsyVHFIdDNhd0RGM1ZfU2UycVhUVzFWbUFuVUNYbmFDUWZKT3ZvVw?oc=5,google_rss_공정거래위원회 when:1d,80.0,84.5,antitrust_platform,antitrust_general,공정위,,Y,,,,government:platform_obligation,platform_operator_obligation,80.0,policy_legislation,government:platform_obligation,global_incident:platform_regulation:fair_trade_authority:platform_operator_obligation:general,global_incident:platform_regulation:fair_trade_authority:platform_operator_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,공정거래/규제,하도급거래 실태조사,"공정위의 하도급거래 실태조사는 카카오와 직접적인 관련성은 낮으나, 전반적인 기업 거래 환경 규제 강화 추세를 파악하는 데 참고할 수 있습니다.",2,2,1,,,"카카오와의 직접적인 영향 경로가 약하며, 일반적인 기업 규제 동향으로 분류합니다. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,공정거래위원회의 하도급거래 규제 강화는 간접적으로 카카오의 공급망 관리 및 거래 관계에 대한 정책적 시사점을 줄 수 있습니다.,,하도급거래 실태조사,공정거래/규제
1111,정부/국회,정부_국회,플랫폼 규제,청소년 SNS 규제 강화가 빅테크를 키운다? 블루스카이의 경고,청소년 sns 규제 강화가 빅테크를 키운다 블루스카이의 경고,디지털투데이,디지털투데이,"Mon, 08 Jun 2026 02:02:50 GMT",청소년 SNS 규제 강화가 빅테크를 키운다? 블루스카이의 경고 디지털투데이,https://news.google.com/rss/articles/CBMic0FVX3lxTE1pYW1qaUNOaGhQY0pBMks1UTctb2l2OHFvb2ZSN3NNanhzMmpQbDBoQVY1OVF6dlpQazY2SG9iaTN3dDdGNm5vY3YzaVdMZkh2VEZtejBablpCVTJlZ3pRNEVUZWhBNzBCMHIyaklaTE5tUm8?oc=5,google_rss_플랫폼 규제 when:1d,79.0,73.0,"deepfake_youth,policy_legislation",deepfake_youth,,,Y,,,,government:platform_obligation,platform_operator_obligation,79.0,"policy_legislation,market_power_platform",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation:policy_change,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_general_policy,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,government_general_policy
590,정부/국회,정부_국회,금융위원회,디지털자산기본법 입법 지연 불구 금융사들 선점 나선 이유는 | 엠블록,디지털자산기본법 입법 지연 불구 금융사들 선점 나선 이유는 엠블록,매일경제,매일경제,"Sun, 07 Jun 2026 16:54:19 GMT",디지털자산기본법 입법 지연 불구 금융사들 선점 나선 이유는 | 엠블록 매일경제,https://news.google.com/rss/articles/CBMiU0FVX3lxTE43cC1mai1RMy0zTkQ2YWd4eHA2YVRpSmRybUQwMlpIMVhPTXR4MXVtTjVVblo3LWw1Ri1SVklWVVdvMmpJTVhHeTZOMWFfdERCSm1J?oc=5,google_rss_금융위원회 스테이블코인 when:1d,79.0,59.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,,,,,,,general,79.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,정부_국회,GOV_PLATFORM_REGULATION,디지털자산/규제,디지털자산기본법 입법 지연,디지털자산기본법 입법 지연에도 불구하고 금융사들이 디지털자산 시장 선점에 나서고 있다는 점은 카카오의 디지털자산 관련 사업 추진 전략 및 리스크 관리에 참고가 될 수 있습니다.,4,1,1,,,디지털자산기본법의 지연과 금융권의 시장 선점 움직임은 카카오의 디지털자산 사업 전략 수립에 영향을 줄 수 있습니다.,gemini,,GOV_REGULATORY_ENFORCEMENT,,other,"디지털자산기본법의 입법 지연은 관련 사업자들에게 불확실성을 야기하며, 금융당국 및 업계의 움직임을 주시해야 합니다.",,디지털자산기본법 입법 지연,디지털자산/규제
1163,정부/국회,정부_국회,스테이블코인,"국경 없는 위협, 1100억 달러 우회로… 스테이블코인, 글로벌 제재 공방의 핵으로 부상",국경 없는 위협 1100억 달러 우회로 스테이블코인 글로벌 제재 공방의 핵으로 부상,한국데이터경제신문,한국데이터경제신문,"Sun, 07 Jun 2026 22:29:00 GMT","국경 없는 위협, 1100억 달러 우회로… 스테이블코인, 글로벌 제재 공방의 핵으로 부상 한국데이터경제신문",https://news.google.com/rss/articles/CBMicEFVX3lxTE1FQnBqWEFoLWFHZEZiZlFtY0JCdk51cG0wanh6Rks4R2FmWS1xbDZFTVptdWVtQW51QkJmc2tDUDM1cDdfRThKcGtWWkFOYU40dHVQWHpBOVlNMzNkQzNRRENfeWFKV2xwTWZtVmtzWjbSAXRBVV95cUxNS3ltTkxNMjRhRFM3Y000dmkwQ1VYV3NBUEtjOFd0cGZoYUxWLTVzdzljenR2OHFJUFA2SGZtZGRmRmpjNXQwbXhLS3FFNWRkOWlzRVl0d25QUXp2Ukh6UGhfaTFQOU5IRkUzZjlrNnFOZUpzbw?oc=5,google_rss_스테이블코인 when:1d,78.0,77.0,"digital_asset_stablecoin,legal_regulatory_enforcement,stablecoin",stablecoin_general,,,,,,,,general,78.0,"legal_regulatory_enforcement,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:sanction_penalty,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,스테이블코인/규제,스테이블코인 관련 글로벌 제재 공방,스테이블코인이 글로벌 제재 공방의 핵으로 부상하고 있다는 점은 카카오의 스테이블코인 관련 사업 추진 시 국제적인 규제 리스크를 고려해야 함을 시사합니다.,3,1,1,,,스테이블코인 관련 글로벌 규제 동향은 카카오의 디지털금융 사업에 대한 잠재적 리스크 및 사업 환경 변화를 시사합니다.,gemini,,GOV_DIGITAL_FINANCE_POLICY,,other,"스테이블코인 관련 글로벌 규제 강화 움직임은 향후 국내 관련 법규 및 사업 환경에 영향을 미칠 수 있으며, 국제적 스탠다드 준수가 중요해집니다.",,스테이블코인 관련 글로벌 제재 공방,스테이블코인/규제
1162,정부/국회,정부_국회,스테이블코인,스테이블코인마저 규제...미 청문회 앞두고 암호화폐 시장 '초긴장',스테이블코인마저 규제 미 청문회 앞두고 암호화폐 시장 초긴장,핀포인트뉴스,핀포인트뉴스,"Sun, 07 Jun 2026 21:59:42 GMT",스테이블코인마저 규제...미 청문회 앞두고 암호화폐 시장 '초긴장' 핀포인트뉴스,https://news.google.com/rss/articles/CBMic0FVX3lxTFBMUG44M09uMFQzR1o3aDZVOU9ZOE5CYnVFUVY0MmhrZTNMWllWdmdHZ2tRU2ZMdDNic29FMVVQTXZwQmhPTWRpZjFmVFpCM3dobTRjeExPTzdzMWZOejNhNXR6aVBucUxLcWJPSmNEV3JUQUXSAXdBVV95cUxPOExvZGY5NlNocW5oWkM3S0lEZFRSTmVGZ3lTWFVQQk9xVmZfU0c2Z0tDVEF4MnUzS1VldjlxTEF4MXktWFZuZlpZaUZoZVpURmxNRlZEQVFtM3o0dzNJZjVYR21YeGJQeVRKNUNQdnlJSmRKSVRUWQ?oc=5,google_rss_스테이블코인 when:1d,78.0,59.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,,,,,,,general,78.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,스테이블코인/규제,스테이블코인 관련 규제 논의,미국 청문회를 앞두고 스테이블코인에 대한 규제 움직임이 강화되는 것은 카카오의 스테이블코인 관련 사업 추진 시 잠재적 규제 리스크를 인지하고 대비해야 함을 의미합니다.,3,1,1,,,주요국의 스테이블코인 규제 움직임은 카카오의 디지털 금융 사업에 대한 잠재적 규제 리스크를 파악하는 데 중요합니다. / v23_category_reassign:government_without_policy_basis,gemini,,GOV_DIGITAL_FINANCE_POLICY,,other,"미국에서의 스테이블코인 규제 강화 움직임은 글로벌 규제 동향에 영향을 미치며, 국내 관련 법규 및 사업 허가에 대한 예측 가능성을 높이는 데 기여할 수 있습니다.",,스테이블코인 관련 규제 논의,스테이블코인/규제
