issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude
I111,"카카오페이, 청년 디지털 금융 리더 ‘사각사각 서포터즈’ 1기 모집",카카오페이 포용금융,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,94.0,1,1,1,1,14,14,"카카오페이, 청년 디지털 금융 리더 ‘사각사각 서포터즈’ 1기 모집",한국보험신문,카카오페이의 청년 금융 이해도 증진 및 포용 금융 실천 노력.,"카카오페이의 포용금융 및 사회 공헌 활동으로, 직접적인 정책 영향보다는 브랜드 이미지 제고 측면에서 참고.",False,False
I112,구글·애플 인앱결제 수수료 피해 게임사연대,인앱결제 수수료,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,93.75,1,1,1,1,2275,2275,"구글애플 인앱결제 수수료 피해게임사연대, ‘젠슨 황’에게 도움 요청 ‘눈길’",경향게임스,"구글 및 애플의 인앱결제 수수료 문제에 대한 게임사들의 연대 및 도움 요청은 카카오의 앱마켓 정책 및 수수료 관련 정책 수립에 대한 시사점을 제공하며, 개발사와의 상생 방안 모색에 참고가 될 수 있습니다.",게임사들의 구글·애플 인앱결제 수수료 관련 불만 제기는 카카오의 앱마켓 정책 수립에 대한 시사점을 제공합니다.,False,False
I113,앤트로픽·오픈AI AI 코딩 락인 전략,AI 모델 경쟁,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,93.75,1,1,1,1,2338,2338,"앤트로픽·오픈AI, 모델 경쟁 넘어 AI 코딩 락인 전략 전환",네이트,"앤트로픽과 오픈AI의 AI 코딩 락인 전략은 카카오의 AI 모델 개발 및 생태계 구축 전략에 시사점을 제공하며, 개발자 종속성을 높이는 방안을 검토하는 데 참고가 될 수 있습니다.",앤트로픽과 오픈AI의 AI 코딩 락인 전략은 카카오의 AI 개발 및 생태계 전략 수립에 중요한 참고 자료가 됩니다.,False,False
I114,애플 시리-구글 제미나이 통합,AI 서비스 통합,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,93.75,1,1,1,1,2258,2258,'AI 지각생 딱지' 뗄까…구글 제미나이 품은 애플 시리 베일 벗는다,뉴시스,"애플의 시리에 구글 제미나이가 통합될 경우, 카카오 AI 서비스의 경쟁 환경에 변화가 예상됩니다. AI 비서 서비스의 경쟁력 강화 및 차별화 전략 수립에 참고할 필요가 있습니다.","애플의 시리에 구글 제미나이가 통합될 경우, 카카오 AI 서비스의 경쟁 환경에 변화가 예상됩니다.",False,False
I115,"산란계협회, 공정위 과징금 제재에 반발",공정거래위원회 제재,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,92.0,2,2,1,2,575,"575,496","산란계협회, 과징금불복 소송 예고…""계란값 상승, 수급불안 탓"" | 산란계협회, 공정위 과징금 제재에 반발…“계란값 상승, 수급 불안 탓”",연합뉴스 | 시사저널,산란계협회가 공정거래위원회의 과징금 제재에 반발하며 소송을 예고함.,"카카오의 핵심 사업과 직접적인 연관성이 낮은 공정위의 제재 관련 이슈로, GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis",False,False
I116,"공정위, 유통·대리점 실태조사 착수",공정거래위원회 실태조사,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,470,470,"공정위, 유통·대리점 실태조사 착수…‘을’ 영업이익률·온라인 불공정 점검",디지털데일리,공정거래위원회가 유통 및 대리점 업계의 실태조사를 착수하여 영업이익률 및 온라인 불공정 행위를 점검함.,카카오의 핵심 사업 영역과의 직접적인 연관성이 낮아 GOV_GENERAL_LOW_RELEVANCE로 분류.,False,False
I117,가상자산 거래소별 사고 집계 및 보상 기준 상이,가상자산 거래소 사고,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,850,850,"“빗썸 오지급 25억, 업비트 해킹은 8억”...가장자산 거래소별 사고 집계·보상 기준 ‘제각각’",더퍼블릭,"빗썸, 업비트 등 가상자산 거래소의 오지급 및 해킹 사고 발생 시 사고 규모와 보상 기준이 제각각임을 지적함.","카카오의 핵심 사업과 직접적인 연관성이 낮은 가상자산 거래소 관련 이슈로, GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis",False,False
I118,"공정위, 유통·대리점 거래구조 점검",공정거래위원회 실태조사,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,486,486,"공정위, 유통·대리점 거래구조 점검…거래집중도·영업이익률 첫 조사",헤럴드경제,공정거래위원회가 유통 및 대리점의 거래 구조를 점검하며 영업이익률까지 조사함.,카카오의 핵심 사업 영역과의 직접적인 연관성이 낮아 GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis,False,False
I119,"금감원, 은행권과 사기예방 오디오북 배포",금융 사기 예방,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,897,897,"“나태주 목소리로 보이스피싱 막는다”…금감원·은행권, 사기예방 오디오북 배포",디지털데일리,금융감독원과 은행권이 협력하여 사기 예방 오디오북을 배포함.,카카오의 핀테크 사업과 직접적인 연관성이 낮은 금융 당국의 캠페인성 활동으로 판단되어 GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis,False,False
I120,"공정위, 하도급거래 실태조사 실시",공정거래위원회 실태조사,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,462,462,"공정위, 사업자 10만곳 하도급거래 실태조사…안전관리 원사업자로 확대",뉴시스,공정거래위원회가 사업자 10만 곳의 하도급거래 실태조사를 실시하고 안전관리 의무를 원사업자로 확대함.,"카카오의 핵심 사업과 직접적인 연관성이 낮은 공정위의 실태조사 관련 기사로, GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis",False,False
I121,"공정위, 유통·대리점 거래구조 첫 정밀 진단",공정거래위원회 실태조사,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,464,464,"공정위, 2026년 유통·대리점 분야 서면실태조사 실시…영업이익률 신규 조사",BBS불교방송,공정거래위원회가 유통 및 대리점 거래 구조를 정밀 진단하고 영업이익률까지 조사함.,카카오의 핵심 사업 영역과의 직접적인 연관성이 낮아 GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis,False,False
I122,불완전판매 제재 수위 완화와 금소법 실효성 논란,금융소비자보호법,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,708,708,낮아진 불완전판매 제재 수위···금융소비자보호법 실효성 약화 논란,이뉴스투데이,금융소비자보호법 상 불완전판매 제재 수위가 낮아져 실효성 논란이 제기됨.,"카카오의 핀테크 사업과 직접적인 연관성이 낮은 금융소비자보호법 관련 이슈로, GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis",False,False
I123,"공정위, 유통·대리점 거래구조 정밀 진단",공정거래위원회 실태조사,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,499,499,"공정위, 유통·대리점 거래구조 첫 정밀 진단...영업이익률까지 조사",미디어펜,공정거래위원회가 유통 및 대리점 거래 구조를 정밀 진단하며 영업이익률까지 조사함.,카카오의 핵심 사업 영역과의 직접적인 연관성이 낮아 GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis,False,False
I124,"금융위, 은행계 증권사 자본규제 완화",금융 규제 완화,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,743,743,"[특징주] iM금융지주, 금융위 자본규제 완화 기대에도 5%대 하락…증권가 ""실적·밸류 매력 유효""",tokenpost.kr,금융위원회가 은행계 증권사의 자본규제를 완화함.,"카카오의 직접적인 사업과 연관성이 낮은 금융 규제 완화 이슈로, GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis",False,False
I125,폴더블 아이폰,애플,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,80.0,2,2,2,2,2449,"2449,2455",공간 확보 택한 애플…폴더블 아이폰에 터치아이디 적용 전망 | 공간 확보 택한 애플…폴더블 아이폰에 터치아이디 적용 전망,네이트 | 디지털투데이,"애플의 폴더블 아이폰 출시 및 터치아이디 적용 전망은 스마트폰 시장의 기술 트렌드 변화를 보여주지만, 카카오의 직접적인 사업과는 관련성이 낮음.","카카오의 직접적인 사업 영향이나 정책 변화와는 거리가 있으며, 일반적인 IT 기기 동향에 대한 내용임.",False,True
I126,카카오뱅크 문화 행사 '모두의 국악',카카오뱅크 문화 행사,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,78.5,1,1,1,4,62,"62,51,67,27","카카오뱅크, 국립중앙박물관서 '모두의 국악' 개최 | 카카오뱅크, ‘2026 모두의 국악’ 행사 개최 | 카카오뱅크-메세나협회, 문화 소외계층 600명 초청 국악 공연 개최 | 카카오뱅크, 문화 나눔 프로그램 '2026 모두의 국악' 행사 개최",전자신문 | 이뉴스투데이 | 더퍼블릭 | 뉴스핌,카카오뱅크의 대외 이미지 제고 및 사회 공헌 활동.,"단순 후원/이벤트성 기사로, 직접적인 영향 경로가 약하나 카카오 계열사의 사회 공헌 활동으로 참고.",False,False
I127,3D 보안 인증 시장 성장 전망,보안 인증 시장 성장,INDUSTRY_STRUCTURAL_CHANGE,경쟁사_해외이슈,,,,other,77.5,1,1,1,1,2688,2688,3D 보안 인증 시장은 2035년까지 CAGR 17.92%로 성장할 것입니다.,Global Growth Insights,보안 인증 시장의 기술 발전 및 성장 동향 파악.,"보안 인증 시장의 성장 전망은 디지털 보안의 중요성 증대를 보여주며, 카카오 서비스의 보안 강화 전략 수립에 참고할 수 있습니다. 다만, 직접적인 영향 경로는 약합니다. / v23_category_reassign:industry_item_is_competitor_issue",False,False
I128,"카카오게임즈, MMORPG '도깨비의 세계' 공개",게임 개발,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,76.5,1,1,1,2,157,"157,58","카카오게임즈, 슈퍼캣 MMORPG '도깨비의세계' 인게임 이미지 최초 공개 | ""기와집에서 전투 한 판""…카카오게임즈, 조선 판타지 '도깨비의 세계' 첫 공개",전자신문 | 뉴시스,"카카오게임즈의 신규 MMORPG '도깨비의 세계' 공개는 카카오의 게임 사업 포트폴리오 확장 및 경쟁력 강화 노력의 일환으로, 게임 시장에서의 성과를 주시할 필요가 있습니다.",카카오게임즈의 신규 MMORPG 공개는 카카오 게임 사업의 경쟁력 강화 노력과 관련이 있습니다.,False,False
I129,"디티앤씨알오, '바이오 USA' 참가",통합 CRO 플랫폼,INDUSTRY_STRUCTURAL_CHANGE,경쟁사_해외이슈,,,,other,75.0,1,1,1,1,2670,2670,"""통합 CRO 플랫폼 알린다"" 디티앤씨알오, '바이오 USA' 참가",파이낸셜뉴스,바이오 산업 내 전문 플랫폼 등장 및 시장 확대 동향 파악.,"바이오 산업의 전문 플랫폼화는 특정 산업 분야의 디지털 전환 및 서비스 확산 추세를 보여주며, 카카오의 플랫폼 사업 확장 전략에 대한 참고가 될 수 있습니다. 다만, 직접적인 영향 경로는 약합니다. / v23_category_reassign:industry_item_is_competitor_issue",False,False
I130,카카오톡 복지 서비스 확인 및 신청 기능,복지 서비스,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,74.75,1,1,1,1,8,8,"복지서비스 확인부터 신청까지, 카카오톡에서 한 번에",대한민국 정책브리핑,"카카오톡에서 복지 서비스를 확인하고 신청할 수 있는 기능의 제공은 카카오의 공공 서비스 연계 및 사용자 편의성 증대 노력의 일환으로, 공공 플랫폼으로서의 역할 강화에 기여할 수 있습니다.",카카오톡에서 복지 서비스를 제공하는 것은 카카오의 공공 서비스 연계 및 사용자 편의성 증대 노력과 관련이 있습니다.,False,False
I131,천후로보틱스 플랫폼 회원 10만 명 달성,플랫폼 회원 증가,INDUSTRY_STRUCTURAL_CHANGE,정부_국회,,,,other,74.5,1,1,1,1,2668,2668,"천후로보틱스, 플랫폼 회원 10만 명 달성… 로봇·자동화 산업 관심 확대",뉴스N연합,로봇·자동화 산업 관련 플랫폼의 성장 동향 파악.,"로봇 및 자동화 산업 분야 플랫폼의 성장 사례로, 관련 산업의 디지털 전환 및 플랫폼화 추세를 이해하는 데 참고할 수 있습니다. 다만, 직접적인 영향 경로는 약합니다. / v23_category_reassign:industry_item_is_policy_issue",False,False
I132,"펜타시스템, EDB와 파트너 계약",오픈소스 데이터 플랫폼,INDUSTRY_STRUCTURAL_CHANGE,경쟁사_해외이슈,,,,other,74.5,1,1,1,1,2677,2677,"펜타시스템, EDB와 파트너 계약---“오픈소스 데이터 플랫폼 시장 공략”",하이테크정보,오픈소스 데이터 플랫폼 시장 동향 파악.,"오픈소스 데이터 플랫폼 시장 동향은 데이터 관리 및 활용 기술의 발전 방향을 이해하는 데 도움이 됩니다. 카카오의 데이터 인프라 전략 수립에 참고할 수 있습니다. 다만, 직접적인 영향 경로는 약합니다. / v23_category_reassign:industry_item_is_competitor_issue",False,False
I133,"펜타시스템, EDB와 협력",엔터프라이즈 데이터 플랫폼,INDUSTRY_STRUCTURAL_CHANGE,경쟁사_해외이슈,,,,other,74.5,1,1,1,1,2678,2678,"펜타시스템, EDB와 손잡고 엔터프라이즈 데이터 플랫폼 시장 공략",아이티비즈,엔터프라이즈 데이터 플랫폼 시장 동향 파악.,"엔터프라이즈 데이터 플랫폼 시장 동향은 기업 데이터 관리 및 활용 기술의 발전 방향을 이해하는 데 도움이 됩니다. 카카오의 데이터 인프라 전략 수립에 참고할 수 있습니다. 다만, 직접적인 영향 경로는 약합니다. / v23_category_reassign:industry_item_is_competitor_issue",False,False
I134,온도파이낸스 '온도 퍼프스' 플랫폼 출시 예정,신규 플랫폼 출시,INDUSTRY_STRUCTURAL_CHANGE,경쟁사_해외이슈,,,,other,74.5,1,1,1,1,2682,2682,"온도파이낸스, 오는 9일 '온도 퍼프스' 플랫폼 출시 예정",네이트,새로운 금융 플랫폼 출시 동향 파악.,"새로운 금융 플랫폼의 등장은 금융 시장의 혁신 및 경쟁 구도 변화를 시사하며, 카카오 금융 서비스의 경쟁력 강화 및 차별화 전략 수립에 참고할 수 있습니다. 다만, 직접적인 영향 경로는 약합니다. / v23_category_reassign:industry_item_is_competitor_issue",False,False
I135,푸드테크 중심 전시 플랫폼 체질 개선,전시 플랫폼,INDUSTRY_STRUCTURAL_CHANGE,경쟁사_해외이슈,,,,other,74.5,1,1,1,1,2667,2667,'푸드테크' 중심 첨단 전시 플랫폼으로 체질 개선,전국도민일보,전시 산업의 플랫폼화 및 특정 산업(푸드테크) 집중 동향 파악.,"전시 산업의 플랫폼화는 디지털 플랫폼 비즈니스의 확장 가능성을 보여주는 사례이며, 카카오의 플랫폼 사업 전략 수립에 참고할 수 있습니다. 다만, 직접적인 영향 경로는 약합니다. / v23_category_reassign:industry_item_is_competitor_issue",False,False
I136,카카오게임즈 '도깨비의세계' 인게임 이미지 공개,카카오게임즈 신작,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,73.5,1,1,1,1,47,47,"카카오게임즈, 슈퍼캣 신작 '도깨비의세계' 인게임 이미지 공개",아이뉴스24,카카오게임즈의 신작 출시 관련 홍보.,"단순 신작 게임 홍보 기사로, 카카오 대외협력팀이 주목할 만한 영향 경로는 적습니다.",False,False
I137,탭제로 시드 투자 유치,투자,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,73.0,1,3,1,2,52,"52,56","AI 기반 건강수명 스타트업 '탭제로', 카카오벤처스 시드 투자 유치 | 탭제로, 카카오벤처스서 시드 투자 유치…AI 기반 ‘디지털 트윈’ 롱제비티 플랫폼 고도화",전자신문 | 바이오타임즈,"AI 기반 건강수명 스타트업 '탭제로'에 대한 카카오벤처스의 시드 투자 유치는 카카오의 AI 및 헬스케어 분야 투자 방향성을 보여주며, 관련 산업 동향 파악에 유용함. / 카카오벤처스의 AI 기반 디지털 트윈 롱제비티 플랫폼 스타트업 '탭제로' 시드 투자 유치는 카카오의 AI 및 헬스케어 분야 투자 방향성을 보여주며, 관련 산업 동향 파악에 유용함.","카카오벤처스의 AI 및 헬스케어 분야 스타트업 투자 건으로, 카카오 그룹의 미래 성장 동력 발굴 및 관련 산업 동향 파악에 중요함. / v23_guardrail_fail:simple_mou_pr_or_low_materiality",False,True
I138,더블유드레스룸 카카오톡 선물하기 상품 출시,카카오톡 선물하기 상품 출시,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,72.75,1,1,1,1,178,178,"더블유드레스룸, 카카오톡선물하기 단독 ‘퍼퓸 핸드케어 타월 세트’ 출시",이넷뉴스,카카오톡 선물하기 플랫폼을 통한 상품 판매 확대.,"단순 상품 출시 홍보 기사로, 카카오 대외협력팀이 주목할 만한 영향 경로는 적습니다.",False,False
I139,카카오페이 관련 일반 기사,카카오페이 동향,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,72.5,1,1,1,1,192,192,카카오페이,전자신문,카카오페이의 전반적인 사업 동향.,내용이 너무 일반적이어서 특정 영향 경로 파악이 어렵습니다.,False,False
I140,"카카오게임즈, '도깨비의세계' 인게임 이미지 최초 공개…3분기 출시 예정",카카오게임즈 신작,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,72.0,1,1,1,1,77,77,"카카오게임즈, '도깨비의세계' 인게임 이미지 최초 공개…3분기 출시 예정",네이트,카카오게임즈의 신작 출시 관련 홍보.,"단순 신작 게임 홍보 기사로, 카카오 대외협력팀이 주목할 만한 영향 경로는 적습니다.",False,False
I141,"카카오게임즈, 신작 MMORPG '도깨비의세계' 인게임 이미지 공개",카카오게임즈 신작,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,72.0,1,1,1,1,80,80,"카카오게임즈, 신작 MMORPG '도깨비의세계' 인게임 이미지 공개",포인트데일리,카카오게임즈의 신작 출시 관련 홍보.,"단순 신작 게임 홍보 기사로, 카카오 대외협력팀이 주목할 만한 영향 경로는 적습니다.",False,False
I142,카카오게임즈 '도깨비의세계' 이미지 최초 공개,카카오게임즈 신작,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,72.0,1,1,1,1,61,61,카카오게임즈 '도깨비의세계' 이미지 최초 공개,더게임스,카카오게임즈의 신작 출시 관련 홍보.,"단순 신작 게임 홍보 기사로, 카카오 대외협력팀이 주목할 만한 영향 경로는 적습니다.",False,False
I143,카카오게임즈 '도깨비의세계' 인게임 이미지 최초 공개,카카오게임즈 신작,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,72.0,1,1,1,1,57,57,"카카오게임즈, 기대작 '도깨비의세계' 인게임 이미지 첫 공개",핀포인트뉴스,카카오게임즈의 신작 출시 관련 홍보.,"단순 신작 게임 홍보 기사로, 카카오 대외협력팀이 주목할 만한 영향 경로는 적습니다.",False,False
I144,"베일 벗은 '도깨비의세계'…카카오게임즈, 인게임 이미지 최초 공개",카카오게임즈 신작,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,72.0,1,1,1,1,158,158,"베일 벗은 '도깨비의세계'…카카오게임즈, 인게임 이미지 최초 공개",뉴스케이프,카카오게임즈의 신작 출시 관련 홍보.,"단순 신작 게임 홍보 기사로, 카카오 대외협력팀이 주목할 만한 영향 경로는 적습니다.",False,False
I145,"카카오페이, ‘사각사각 서포터즈’ 1기 모집",카카오페이 포용금융,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,72.0,1,1,1,1,38,38,"카카오페이, ‘사각사각 서포터즈’ 1기 모집",CNB뉴스,카카오페이의 청년 금융 이해도 증진 및 포용 금융 실천 노력.,"카카오페이의 포용금융 및 사회 공헌 활동으로, 직접적인 정책 영향보다는 브랜드 이미지 제고 측면에서 참고.",False,False
I146,카카오게임즈 신작 '도깨비의 세계' 인 게임 이미지 최초 공개,카카오게임즈 신작,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,72.0,1,1,1,1,68,68,"카카오게임즈, 신작 '도깨비의 세계' 인 게임 이미지 최초 공개",컨슈머타임스,카카오게임즈의 신작 출시 관련 홍보.,"단순 신작 게임 홍보 기사로, 카카오 대외협력팀이 주목할 만한 영향 경로는 적습니다.",False,False
I147,"공정위, 유통·대리점 거래 서면실태조사 착수",공정거래_조사,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,67.75,4,2,2,2,504,"504,461","공정위, 유통·대리점 거래 서면실태조사 착수 | 공정위, 유통·대리점 거래 서면실태조사 착수",네이트 | 데일리안,"공정위의 실태조사는 관련 산업계 전반에 영향을 미치지만, 카카오의 직접적인 사업 모델과 관련성이 낮아 영향은 미미함. (단, 플랫폼 관련 조사는 추후 연관성 있을 수 있음)","카카오의 사업 영역과 직접적인 연관성이 낮은 공정위의 일반적인 실태조사로, 관련성이 낮아 제외함. / v23_category_reassign:government_without_policy_basis",False,True
I148,소상공인 정책 알림톡,중소벤처기업부,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,OFF_TOPIC,,other,67.5,2,2,2,1,1223,1223,"중기부, '소상공인 정책 알림톡' 서비스 성과 확인!",장애인문화복지신문,"중기부의 '소상공인 정책 알림톡' 서비스 성과는 정부의 디지털 채널 활용 사례를 보여주며, 카카오의 '알림톡' 서비스와의 연관성은 낮음.","정부의 정책 알림 서비스에 대한 내용으로, 카카오의 직접적인 사업 연관성이 낮음. / v23_category_reassign:government_without_policy_basis",False,True
I149,"금융위, 롯데카드 제재 수위 결정",금융_제재,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,66.5,4,2,2,1,675,675,"금융위, 롯데카드 제재 수위 이르면 7월 결정… 완화 가능성도 - 조선비즈",Chosunbiz,"롯데카드에 대한 금융위의 제재 결정은 해당 기업에 직접적인 영향을 미치지만, 카카오의 사업 영역과 직접적인 관련성이 낮아 영향 경로는 미미함.","카카오의 사업 영역과 직접적인 관련성이 없는 롯데카드 제재 사안으로, 관련성이 낮아 제외함. / v23_category_reassign:government_without_policy_basis",False,True
I150,"금감원, 사기예방 백과사전 오디오북 배포",금융_정보_제공,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,66.5,4,2,2,1,893,893,"금감원, `사기예방 백과사전` 오디오북 형태로 무료 배포…전국 시각장애인 도서관 13곳 기증",매일신문,"금감원의 사기 예방 정보 제공은 일반 대중의 금융 사기 피해 예방에 기여하지만, 카카오의 직접적인 사업 및 정책과 관련성이 낮음.","카카오의 사업 영역과 직접적인 연관성이 없는 금융 당국의 정보 제공 활동으로, 관련성이 낮아 제외함. / v23_category_reassign:government_without_policy_basis",False,True
I151,"금감원, 개정 상법 공시 전국 설명회 개최",금융_규제_설명회,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,66.5,4,2,2,1,918,918,"금감원, 개정 상법 공시 전국 설명회 개최",네이트,"금감원의 개정 상법 공시 설명회 개최는 기업들의 법규 준수를 지원하는 활동이지만, 카카오의 직접적인 사업 운영과는 무관함.","카카오의 사업 영역과 직접적인 연관성이 낮은 금융 당국의 설명회 개최 소식으로, 관련성이 낮아 제외함.",False,True
I152,운용사 내부통제 관련 금융 당국 제재,금융_제재,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,66.5,4,2,2,1,810,810,"운용사 내부통제 또 구멍···금감원, 리딩·KY에 연이어 제재",여성경제신문,"자산운용사의 내부통제 관련 금융 당국 제재는 해당 업계에 대한 규제 강화 동향을 보여주지만, 카카오의 사업 영역과 직접적인 관련성이 낮음.","카카오의 사업 영역과 직접적인 연관성이 없는 금융 당국의 제재 사안으로, 관련성이 낮아 제외함.",False,True
I153,"공정위, 하도급·유통·가맹 실태조사 착수",공정거래_조사,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,66.5,4,2,2,1,509,509,"공정위, ‘부당 갑을 관계’ 뿌리 뽑는다…하도급·유통·가맹 실태조사 착수",아시아경제,"공정위의 실태조사는 관련 산업계 전반에 영향을 미치지만, 카카오의 직접적인 사업 모델과 관련성이 낮아 영향은 미미함. (단, 플랫폼 관련 조사는 추후 연관성 있을 수 있음)","카카오의 사업 영역과 직접적인 연관성이 낮은 공정위의 일반적인 실태조사로, 관련성이 낮아 제외함. / v23_category_reassign:government_without_policy_basis",False,True
I154,"공정위 서면 실태조사, 규제 신호",공정거래_규제_신호,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,66.25,4,2,2,1,467,467,[알쓸비법] '서면 실태조사'에 담긴 공정위의 규제 신호,비즈한국,"공정위의 실태조사는 규제 동향을 파악하는 데 도움이 되지만, 일반적인 내용으로 카카오의 직접적인 사업 관련성은 낮음. (단, 플랫폼 규제 관련 기사는 별도 검토 필요)","카카오의 사업 영역과 직접적인 연관성이 낮은 공정위의 일반적인 실태조사로, 관련성이 낮아 제외함. / v23_category_reassign:government_without_policy_basis",False,True
I155,"공정위, 유통·대리점 거래 실태조사 착수 (온라인 불공정거래 점검)",공정거래_조사,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,66.25,4,2,2,1,463,463,"공정위, 유통·대리점 거래 실태조사 착수… 온라인 불공정거래·집중도 점검",뉴시안,"공정위의 온라인 불공정거래 점검은 플랫폼 사업자에게 잠재적 영향이 있으나, 현재 기사 내용이 일반적인 실태조사에 집중되어 있어 카카오의 직접적 영향 경로는 약함. (추후 플랫폼 규제 관련 기사는 별도 검토 필요)","카카오의 사업 영역과 직접적인 연관성이 낮은 공정위의 일반적인 실태조사로, 관련성이 낮아 제외함. / v23_category_reassign:government_without_policy_basis",False,True
