id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,랭킹원점수,편집신호,스토리버킷,강제검토,강제검토사유
1856,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"미, '강제노동' 60개국에 10∼12.5% 관세예고…한국 12.5%(종합)",미 강제노동 60개국에 10 12 5 관세예고 한국 12 5,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 06:45:53 GMT","미, '강제노동' 60개국에 10∼12.5% 관세예고…한국 12.5%(종합) 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE8ySVlmWGtUQVBjdmZoSEtrZXBia0o2aDVkemk1RnlUTmE5R0NMSGNiQWZjeEVGNnBNVTN5ZWtEMVJsN29ubVBCdjFRVHNjSjNxdW0yVU9OS3B6WDhrM1ZHa9IBYEFVX3lxTE8ySVlmWGtUQVBjdmZoSEtrZXBia0o2aDVkemk1RnlUTmE5R0NMSGNiQWZjeEVGNnBNVTN5ZWtEMVJsN29ubVBCdjFRVHNjSjNxdW0yVU9OS3B6WDhrM1ZHaw?oc=5,google_rss_트럼프 행정부 when:1d,-19.0,4.0,,,,below_absolute_quality_floor,-19.0,,,,
1613,경쟁사/해외이슈,경쟁사_해외이슈,MS,인터뷰하는 팀 프랭크 MS 부사장,인터뷰하는 팀 프랭크 ms 부사장,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 05:45:44 GMT",인터뷰하는 팀 프랭크 MS 부사장 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5MYlp4aWJPR0VZeng3ZUU2bWw5S24tcFZ6SzVOVnJfcnRKc2dUNEYzd2x1am16andkQThJVEtqM3lyUm9MU0xpT2xtUmNmSWZJYzRiYlFkNlU0UzVIb2RDStIBYEFVX3lxTE5MYlp4aWJPR0VZeng3ZUU2bWw5S24tcFZ6SzVOVnJfcnRKc2dUNEYzd2x1am16andkQThJVEtqM3lyUm9MU0xpT2xtUmNmSWZJYzRiYlFkNlU0UzVIb2RDSg?oc=5,google_rss_MS when:1d,-19.0,4.0,,,,below_absolute_quality_floor,-19.0,,,,
1620,경쟁사/해외이슈,경쟁사_해외이슈,MS,인터뷰하는 팀 프랭크 MS 부사장,인터뷰하는 팀 프랭크 ms 부사장,연합뉴스 한민족센터,연합뉴스 한민족센터,"Wed, 03 Jun 2026 05:45:44 GMT",인터뷰하는 팀 프랭크 MS 부사장 연합뉴스 한민족센터,https://news.google.com/rss/articles/CBMidEFVX3lxTFA2S3FFMVU0RDZoNHlUbEktei1xVEZmNThNbEFJd2JobWFyek9tUUpfUGdhZmtTN1FEbDltMVBKbzI2R2tRZVlhc1h3Q216MFU5SnYxUXBGWXU1aGpPUnowSWE0UjJFdlg1dmVVUUh5MnROY2tw?oc=5,google_rss_MS when:1d,-19.0,4.0,,,,below_absolute_quality_floor,-19.0,,,,
1489,경쟁사/해외이슈,경쟁사_해외이슈,구글,구글이 5월 핵심 업데이트를 완료하면서 검색 순위에 큰 변화가 생겼습니다.,구글이 5월 핵심 업데이트를 완료하면서 검색 순위에 큰 변화가 생겼습니다,Vietnam.vn,Vietnam.vn,"Wed, 03 Jun 2026 03:25:36 GMT",구글이 5월 핵심 업데이트를 완료하면서 검색 순위에 큰 변화가 생겼습니다. Vietnam.vn,https://news.google.com/rss/articles/CBMisgFBVV95cUxQeUo1MlA2ZEVEZ3g3MjZBUjVkWksyOG1OMlUwQXNRN1FVYW5IZHBHaTJ6SlNSMExkcUxIZTRvNEVEUGxXZW5qR2pzenBrdkVJT252UTNEVjJER3pWWHdXcDdOTE9aMkFmZWljOUlNUkRoTlhoODBqUG1BQjVKUFdFd1JaUjh5eE9nQkg4U0hqWm9uX0VBeEE3XzM0TlFRbk1NNTBhbVVhTW4yMWh0bmZjNExR?oc=5,google_rss_구글 when:1d,-19.5,9.5,search_ads,,구글,below_absolute_quality_floor,-19.5,,,,
1270,경쟁사/해외이슈,경쟁사_해외이슈,네이버,검색보다 쇼핑이 이끈다…네이버 기업가치 핵심 바뀌었다,검색보다 쇼핑이 이끈다 네이버 기업가치 핵심 바뀌었다,핀포인트뉴스,핀포인트뉴스,"Wed, 03 Jun 2026 01:41:50 GMT",검색보다 쇼핑이 이끈다…네이버 기업가치 핵심 바뀌었다 핀포인트뉴스,https://news.google.com/rss/articles/CBMid0FVX3lxTE9VZ1F5RFo5aUVIeUdTTW1kelhHVDZ0SmI5U0ljQzlFblpHY0RPeFBZd3JWaG9wWTBLVHpWX0JtdFJZSUp6TlVYNGVCU1h4WUtoM1Y3T3VYdDRNMjFzTUdCek0yVmhaaVo4elFhVDhJTXNiV2pIR1dz0gF3QVVfeXFMT1VnUXlEWjlpRUh5R1NNbWR6WEdUNnRKYjlTSWNDOUVuWkdjRE94UFl3clZob3BZMEtUelZfQm10UllJSnpOVVg0ZUJTWHhZS2gzVjdPdVh0NE0yMXNNR0J6TTJWaFppWjh6UWFUOElNc2JXakhHV3M?oc=5,google_rss_네이버 when:1d,-19.5,9.5,search_ads,,네이버,below_absolute_quality_floor,-19.5,,,,
1498,경쟁사/해외이슈,경쟁사_해외이슈,구글,"유럽의회, 기본 검색엔진에서 구글 퇴출 추진한다",유럽의회 기본 검색엔진에서 구글 퇴출 추진한다,네이트,네이트,"Tue, 02 Jun 2026 23:17:00 GMT","유럽의회, 기본 검색엔진에서 구글 퇴출 추진한다 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBiZVV0SnpCb3hZaXB3MkRqS0VvSHh5RkdIN0JZeEthbU1MaE1VbjZCcXlrQk1HR21WLWlYWFRiSVF1bzBXb2FubDJBNFVBcHNSOUdN?oc=5,google_rss_구글 when:1d,-19.5,9.5,search_ads,,구글,below_absolute_quality_floor,-19.5,,,,
1502,경쟁사/해외이슈,경쟁사_해외이슈,구글,"유럽의회, 기본 검색엔진에서 구글 퇴출 추진한다",유럽의회 기본 검색엔진에서 구글 퇴출 추진한다,디지털투데이,디지털투데이,"Tue, 02 Jun 2026 23:09:00 GMT","유럽의회, 기본 검색엔진에서 구글 퇴출 추진한다 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE8xeUg4d1lwQWkxQ3JIS1BHQ0VIbXRvN1hDcjRxeFZ6QWxmcUFNN2wwN2lyU1hFR0dLU2NpLUZSMC1hQmhqVWo1Z3pqVW9uMUNpblJqQlNwRndCNFd5OEFRaFBibUc2cEk4ajRkeW1JdHlaUmM?oc=5,google_rss_구글 when:1d,-19.5,9.5,search_ads,,구글,below_absolute_quality_floor,-19.5,,,,
1734,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 청소년 대성 제한 설정 글로벌 확대 적용…시간외↑",메타 청소년 대성 제한 설정 글로벌 확대 적용 시간외,마켓인,마켓인,"Tue, 02 Jun 2026 21:03:27 GMT","메타, 청소년 대성 제한 설정 글로벌 확대 적용…시간외↑ 마켓인",https://news.google.com/rss/articles/CBMic0FVX3lxTFA2RGdnVkdaYklTN2VVOGRkQ3BPTmE4UjVzeW9PeXFCVWNaNExMb0lWVjZGSkhnR3RVaHdkOXBYR1BlMklSY2FubWozdUNwV2IyVVdPT1A5eWI0LUVkV1dtRTdGc3ZFUWN6dFZId3BHcDI4U2M?oc=5,google_rss_메타 when:1d,-20.0,11.0,deepfake_youth,deepfake_youth,메타,below_absolute_quality_floor,-20.0,,,,
1765,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 인스타그램 청소년 계정에 반복 추천 제한 시험",메타 인스타그램 청소년 계정에 반복 추천 제한 시험,디지털투데이,디지털투데이,"Tue, 02 Jun 2026 12:46:03 GMT","메타, 인스타그램 청소년 계정에 반복 추천 제한 시험 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE5OVnNBUmp1YTJzUXJsTlFDZkx2RmtJSkN0ZnpnWXZPTHBlY0lDVlkwRXZfLUJmWmZ0MnRQUVFzZ09mdjNldUFTZDU1QlRaVEFkMFpIVERaUy1VMUx2S05pV04tYlZqZkVDS3dPU2xjTWQ1NTA?oc=5,google_rss_메타 when:1d,-20.0,11.0,deepfake_youth,deepfake_youth,메타,below_absolute_quality_floor,-20.0,,,,
1427,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"국민 90% “검색·메신저 매일 사용, 쿠팡·배민은 멀티호밍 활발”",국민 90 검색 메신저 매일 사용 쿠팡 배민은 멀티호밍 활발,위메이크뉴스,위메이크뉴스,"Wed, 03 Jun 2026 03:52:00 GMT","국민 90% “검색·메신저 매일 사용, 쿠팡·배민은 멀티호밍 활발” 위메이크뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBfdkJEQlgxXy1ESXZjREx2dkdkQmV4Slg2Nzh0ajdUQUp6ZUNYb3IwWV9OSlBsdE01cDFUMlIxajE2ejNDRjgwNm52aHhZSXJEQ0Y4RXdUSG9JSFk?oc=5,google_rss_쿠팡 when:1d,-20.0,7.0,search_ads,,"배달의민족,쿠팡",below_absolute_quality_floor,-20.0,,,,
1721,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 직원들 반발에 ‘마우스 움직임 추적’ 축소",메타 직원들 반발에 마우스 움직임 추적 축소,조선일보,조선일보,"Wed, 03 Jun 2026 06:16:00 GMT","메타, 직원들 반발에 ‘마우스 움직임 추적’ 축소 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxNZEZMTlNtenRRQUZJcnVvR1dWVTBYd3ppeFMtTzlxMlFFa2hIaWtSSGxfVC12eGRhMGJ4OGpZZGFsXzQtdE1iVHIyRUlJZWEwSGQyXzJqeFpIdUVoX1lJbHFzMjNNSHlpdnBRU2wyYWZ3ZGFjR0pEdUpnMDZPektieWE2OA?oc=5,google_rss_메타 when:1d,-20.0,4.0,,,메타,below_absolute_quality_floor,-20.0,,,,
1921,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"中 딥시크, 텐센트·CATL로부터 500억위안 조달 추진",딥시크 텐센트 catl로부터 500억위안 조달 추진,한국경제,한국경제,"Wed, 03 Jun 2026 07:44:17 GMT","中 딥시크, 텐센트·CATL로부터 500억위안 조달 추진 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE93TmdGRV84N1JWellkZEd6ZmtfdGFzemZhRmJweElTV1E3MmgxNDc1VEtEQ09BOTE2WXBySEVyYlpvN0NCdkc0R0dfSVJ5SlE0Y0NLUTl6LTZNZ9IBVEFVX3lxTE9OTnZaTzNJNWlBYjBzd2t4Q2wzbU9tTEJxa3NYdGNfWUVKUjAyUGFESTJkWWk4RnhJd05UdHFDbUVmV2F1c0JXUXZuZ3JHMTIzQUk4Xw?oc=5,google_rss_중국 AI when:1d,-21.0,4.0,,,,below_absolute_quality_floor,-21.0,ai_infrastructure_security,,,
1726,경쟁사/해외이슈,경쟁사_해외이슈,메타,메타플랜트에 스포티지 투입...기아 2030년 美 생산량 55만대로 확대,메타플랜트에 스포티지 투입 기아 2030년 생산량 55만대로 확대,서울경제,서울경제,"Wed, 03 Jun 2026 04:18:31 GMT",메타플랜트에 스포티지 투입...기아 2030년 美 생산량 55만대로 확대 서울경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBhMl9za2dQVzFkUHhuVXAzXzNYRnJiRlpDZXZaQ2VTaWMxZjdYb1JHM2pzcU5tbG5ORkpUNnhFTHNCbWdBOWltMGpnQTI0UkdsVUHSAVNBVV95cUxNY0pnMkUyTk9ZRWpzclB0MXN2eTFZbEVEcFNWQWJrMUdORzRqQUtmbFdQUHNmRTFsWUtxZm1tOU1iUGhKTThXamlzakVoUkdkWDFlaw?oc=5,google_rss_메타 when:1d,-21.0,4.0,,,메타,below_absolute_quality_floor,-21.0,,,,
1410,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"""고객 불편이 기능 됐다""…LGU+ 심플 랩 1만건 돌파",고객 불편이 기능 됐다 lgu+ 심플 랩 1만건 돌파,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 00:00:02 GMT","""고객 불편이 기능 됐다""…LGU+ 심플 랩 1만건 돌파 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE83NWRMZG1OVkJNaVllTnV3dFZ4YkdFa1BiZGM3YV85R3M0NzZOVUlKY3JYWFNIS1Y1NmdkWkVyT2owVWxKZ1ZRZjdLRnIxQlhMNm9Cd0RTSXc3VzJYc3NUbtIBYEFVX3lxTE83NWRMZG1OVkJNaVllTnV3dFZ4YkdFa1BiZGM3YV85R3M0NzZOVUlKY3JYWFNIS1Y1NmdkWkVyT2owVWxKZ1ZRZjdLRnIxQlhMNm9Cd0RTSXc3VzJYc3NUbg?oc=5,google_rss_LGU+ when:1d,-21.0,4.0,,,LGU+,below_absolute_quality_floor,-21.0,,,,
1510,경쟁사/해외이슈,경쟁사_해외이슈,구글,"유럽의회, 기본 검색엔진으로 구글 대신 프랑스 콴트 도입",유럽의회 기본 검색엔진으로 구글 대신 프랑스 콴트 도입,네이트,네이트,"Tue, 02 Jun 2026 20:53:00 GMT","유럽의회, 기본 검색엔진으로 구글 대신 프랑스 콴트 도입 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE50RzNfMGstWjZXTmNBenFkQXFyNmJacEdUdkdadlNqWS1mZHZFNGxjSV8yekxQc0Y3aUVVbU92X1VVNmxPbkNuWDE5YndKTjlkNkZIOE1TUVJOODJ1ejhwMw?oc=5,google_rss_구글 when:1d,-21.5,9.5,search_ads,,구글,below_absolute_quality_floor,-21.5,,,,
1475,경쟁사/해외이슈,경쟁사_해외이슈,구글,"유럽의회, 기본 검색엔진으로 구글 대신 프랑스 콴트 도입",유럽의회 기본 검색엔진으로 구글 대신 프랑스 콴트 도입,중앙일보,중앙일보,"Tue, 02 Jun 2026 20:51:56 GMT","유럽의회, 기본 검색엔진으로 구글 대신 프랑스 콴트 도입 중앙일보",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1QZ3lmN01Sbk5pa1QxeXdJWk9mcWJJOXdTSDJMOTc0VUVtRDJVazV0NVZEaDVyYlRRTWs0ZTByLVNfR3BITDdRNDNzd1o2aXhuUlpSU2hR?oc=5,google_rss_구글 when:1d,-21.5,9.5,search_ads,,구글,below_absolute_quality_floor,-21.5,,,,
1511,경쟁사/해외이슈,경쟁사_해외이슈,구글,"유럽의회, 검색도구로 구글 대신 佛 콴트 채택…""정보 보호 위해""",유럽의회 검색도구로 구글 대신 콴트 채택 정보 보호 위해,네이트,네이트,"Tue, 02 Jun 2026 20:28:00 GMT","유럽의회, 검색도구로 구글 대신 佛 콴트 채택…""정보 보호 위해"" 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE92LXA3R2xobGdIV1pZOFpwVlBRUHlRcUpPZzJqcjZmeVF2SWthWTFuZ1hZR3R4aXNqMmFvNlNFMnozdXBtWFE3NkhfQWVNN1pMZVloVFhJc3c3dVo3THZZOQ?oc=5,google_rss_구글 when:1d,-21.5,9.5,search_ads,,구글,below_absolute_quality_floor,-21.5,,,,
1300,경쟁사/해외이슈,경쟁사_해외이슈,네이버,카뱅 사업자 부동산담보대출… 경쟁사 네이버페이서도 검색,카뱅 사업자 부동산담보대출 경쟁사 네이버페이서도 검색,동아일보,동아일보,"Tue, 02 Jun 2026 19:30:00 GMT",카뱅 사업자 부동산담보대출… 경쟁사 네이버페이서도 검색 동아일보,https://news.google.com/rss/articles/CBMidkFVX3lxTE02aTdsRHpZY2xzcUNvQVFOQ0lwV2N1RmpzMVREbl9ONm00SDU2cDZYYWZIc0NtU2xtdHEtd3QtZlhrcFFLVUtkaTBMT0JQYU45S19DUlMtMGRuNGlQN0xTS2Z0WXRQWG9MNVJNZDNYYjE0cWhUNUHSAWZBVV95cUxOTXpYSWZWblNYeThmdHJEd2NxVndWSXlPQVJ3ZTRxTUpvcjVKdkt1QkJtT0F2R1huaWdMUWJsZ1ZoSUZZdGRVMkFzblFIQkVPN3pzY19qWkMtVkRTQ1FscVZuOHNDSEE?oc=5,google_rss_네이버 when:1d,-21.5,9.5,search_ads,,네이버,below_absolute_quality_floor,-21.5,,,,
1516,경쟁사/해외이슈,경쟁사_해외이슈,구글,구글 검색 결과 상위에 노출되도록 즐겨찾는 뉴스 매체를 설정하는 팁,구글 검색 결과 상위에 노출되도록 즐겨찾는 뉴스 매체를 설정하는 팁,Vietnam.vn,Vietnam.vn,"Tue, 02 Jun 2026 10:44:16 GMT",구글 검색 결과 상위에 노출되도록 즐겨찾는 뉴스 매체를 설정하는 팁 Vietnam.vn,https://news.google.com/rss/articles/CBMimwFBVV95cUxOWWlLNTBMald4QXZZQS14Sk1iT3BWNHhucENJUlM0ZzFtZjNfUm9yNGdjTTN3UzVKdEw4cXhBSGg2ZXI4cWNHRTdlLWFFc3h1MFJJa0NpV0I1TkNUWDJUaEptSW9tYzVaOG5SQnRveTNDSm51a1FCV28tLVB2eFhmTWFqc1NUd05DWkZXTzlRdXNWVDdTam9vTF9oUQ?oc=5,google_rss_구글 when:1d,-21.5,9.5,search_ads,,구글,below_absolute_quality_floor,-21.5,,,,
1519,경쟁사/해외이슈,경쟁사_해외이슈,구글,구글 검색에서 즐겨찾는 뉴스 소스를 우선적으로 선택하여 최신 뉴스 업데이트를 빠르게 받는 팁.,구글 검색에서 즐겨찾는 뉴스 소스를 우선적으로 선택하여 최신 뉴스 업데이트를 빠르게 받는 팁,Vietnam.vn,Vietnam.vn,"Tue, 02 Jun 2026 10:39:45 GMT",구글 검색에서 즐겨찾는 뉴스 소스를 우선적으로 선택하여 최신 뉴스 업데이트를 빠르게 받는 팁. Vietnam.vn,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOWTJ6aUR4X21vSE1xaXl3eFRKbzVJd05iMld2WXk0MTQyajYwWlcyRGFXdmVpaHJJSm82NjNIU2RsbFp4NEdiNGVDTFBMRms4RjAyV0VwM01RUGRxQ0RnemswUHBwNWhPa09RYlI4YzNEaUk2Y3BXZ19mOTlCc2hNRjZKa1piQ3RxSWVaVjROUHUzWjEwSk5uQVhUTWM5N3FGcUFMcWw4WHJ1ZEk?oc=5,google_rss_구글 when:1d,-21.5,9.5,search_ads,,구글,below_absolute_quality_floor,-21.5,,,,
1627,경쟁사/해외이슈,경쟁사_해외이슈,MS,"MS, 양자칩 '마요라나2' 공개…""양자컴 2029년 상용화""",ms 양자칩 마요라나2 공개 양자컴 2029년 상용화,뉴시스,뉴시스,"Wed, 03 Jun 2026 08:46:54 GMT","MS, 양자칩 '마요라나2' 공개…""양자컴 2029년 상용화"" 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1sNmtreXFvWWhNSnlmcnpmQm5XOGdjbW83XzBWNEhMdGFXc3E0MWJJT1QyUV85MUZ3ckRkVjB2UFEtb0k4RG4tR2ZubnZTcU5hVXVoeVVkT0V6Y0xIY1k1LdIBeEFVX3lxTE9PNnZkZm82TmdqbE5FS2loTHlLQ21kZkwwYi00a0RabXR4Umg4eGZsVjhUYzBNbW95V1pzRlBLU2VFT2VMR0lZZE94Z1gtX1pGeDlxT0hnTzQtUV9JRmp1Z1g5MFhOTU91OHdTbEZzQ0phUE41VWwzVQ?oc=5,google_rss_MS when:1d,-22.0,4.0,,,,below_absolute_quality_floor,-22.0,,,,
1970,산업동향,산업동향,인공지능 산업 동향,"역대 최대 5월 수출 실적, 완성 아닌 새로운 시작이다",역대 최대 5월 수출 실적 완성 아닌 새로운 시작이다,마켓인,마켓인,"Tue, 02 Jun 2026 20:00:00 GMT","역대 최대 5월 수출 실적, 완성 아닌 새로운 시작이다 마켓인",https://news.google.com/rss/articles/CBMic0FVX3lxTE85V1lIQWxDVS1ZQm1CWjBld0Z4VXhRWlROTWI1N19TUGVDMFdCSTdEYmh4aHk5ZUhGcTlMX2JUbWFTUHZnNV9MY0JBbmJaX09CUlltZUhqNlREUGNWdU15ZUdMdzFuRHZFYlRtcV84OE1zcGM?oc=5,google_rss_인공지능 산업 동향 when:1d,0.0,30.0,"earnings,financial_performance",financial_performance,,below_absolute_quality_floor,0.0,"financial_performance,ai_infrastructure_security",industry:general,,
1992,산업동향,산업동향,인공지능 산업 동향,"Cango, 장기 부채 94% 감축 및 EcoHash 시범 서비스 시작… AI 중심 전략으로 비cash 손실 감소",cango 장기 부채 94 감축 및 ecohash 시범 서비스 시작 ai 중심 전략으로 비cash 손실 감소,Cryptopolitan,Cryptopolitan,"Tue, 02 Jun 2026 10:15:49 GMT","Cango, 장기 부채 94% 감축 및 EcoHash 시범 서비스 시작… AI 중심 전략으로 비cash 손실 감소 Cryptopolitan",https://news.google.com/rss/articles/CBMiywFBVV95cUxOZHVtdG5kRkM4bWNKLUcxSTZmb3laU2RJWHY2ZnBoeXF1bHBpaG8wd1FuWXNRNWFfZkhEVDlFRnZtVGxXUGNybmZfQXJ0N2J1SHAtUzcxcmw4dkpoS2tkTEx2V1hvbURYZHpHLWMwLTZtelFnMmNMOGJsaTZOUW1fOTNGaTl5VFZwbE1UWGlNLU03Q21Fc0J5b1dCZjBGZnRnSG9WRlBObUQ3TzNkMnRXLUFVOHRxVW1zMlE2cE1nc1BtMW1rdERBLUt2Zw?oc=5,google_rss_인공지능 산업 동향 when:1d,-14.0,16.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,below_absolute_quality_floor,-14.0,"policy_legislation,ai_infrastructure_security",industry:ai_infrastructure,,
1996,산업동향,산업동향,플랫폼 시장점유율,"한국인 가장 많이 쓴 AI는 챗GPT…메신저, SNS, 배달앱 1위는",한국인 가장 많이 쓴 ai는 챗gpt 메신저 sns 배달앱 1위는,위키트리,위키트리,"Wed, 03 Jun 2026 07:54:00 GMT","한국인 가장 많이 쓴 AI는 챗GPT…메신저, SNS, 배달앱 1위는 위키트리",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5kYlZCdWdKS1JYcGx2c2tEdnNWeEVRcTBQaWtPRk12MDVkYVV1eHpaUFN6RDhWa0hpWnFQRGU1QnlyaVRsbHd4M3dLbEdEbERkRWpmYVln?oc=5,google_rss_플랫폼 시장점유율 when:1d,-17.5,11.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,below_absolute_quality_floor,-17.5,"market_power_platform,ai_infrastructure_security",industry:ai_infrastructure,,
1964,산업동향,산업동향,인공지능 산업 동향,'국제소방안전박람회' 폐막…AI·로봇 총집결에 바이어 2만7000명 몰려,국제소방안전박람회 폐막 ai 로봇 총집결에 바이어 2만7000명 몰려,뉴스1,뉴스1,"Wed, 03 Jun 2026 03:00:00 GMT",'국제소방안전박람회' 폐막…AI·로봇 총집결에 바이어 2만7000명 몰려 뉴스1,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9XankwMmVyYzdVbm1lMjg5NWZteUxzRkQ4bDNMb3pvNDc3eGtoTFJUSFppcVE0bDN3SWRKaGRibi1IbnNhQnhNMG56RGZyU1UwLUJXV3dxem81d25SWU8zZU9Ta1JJQVE?oc=5,google_rss_인공지능 산업 동향 when:1d,-18.0,9.0,ai_infrastructure_security,ai_infrastructure_security,,below_absolute_quality_floor,-18.0,ai_infrastructure_security,industry:ai_infrastructure,,
1998,산업동향,산업동향,플랫폼 시장점유율,카톡 92%·당근 88%…디지털 플랫폼 '1위 독주' 굳어졌다,카톡 92 당근 88 디지털 플랫폼 1위 독주 굳어졌다,네이트,네이트,"Wed, 03 Jun 2026 03:03:00 GMT",카톡 92%·당근 88%…디지털 플랫폼 '1위 독주' 굳어졌다 네이트,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5BTkZpcC1oZVFyLUstMEppUG9QdUVLX3FPSkc0MllqRGlwM3kycUxyelFkZ3JYLTVWcDYxbU1TNkFGVUVaZG92WXVLSjBTdVZrV3U1TWlTWmgxOUd3STN1Wg?oc=5,google_rss_플랫폼 시장점유율 when:1d,-19.5,11.5,market_power_platform,market_power_platform,"카카오,카카오서비스,카카오톡",below_absolute_quality_floor,-19.5,market_power_platform,self:general,,
1958,산업동향,산업동향,인공지능 산업 동향,"보헤미안로보틱스, 한중 AI·로봇 산업 협력포럼 참가",보헤미안로보틱스 한중 ai 로봇 산업 협력포럼 참가,로봇신문,로봇신문,"Wed, 03 Jun 2026 09:04:29 GMT","보헤미안로보틱스, 한중 AI·로봇 산업 협력포럼 참가 로봇신문",https://news.google.com/rss/articles/CBMibEFVX3lxTE9oeWJVOVdZYUxYY1A5OU51VkdfQlJkY19xUkR6NzhtSzBaNzE2cnhlT0V5MF9wVE1QcWxSRzl2S0NES0IwZkVUWUo1UEM2UTk0a1Z3QlZycEM2dEw2SWxIV09od0Fkb0lBaDJGZg?oc=5,google_rss_인공지능 산업 동향 when:1d,-20.0,9.0,ai_infrastructure_security,ai_infrastructure_security,,below_absolute_quality_floor,-20.0,ai_infrastructure_security,industry:ai_infrastructure,,
1957,산업동향,산업동향,인공지능 산업 동향,"추천은 AI가, 해답은 현장에서…유통가 고객 잡기 총력",추천은 ai가 해답은 현장에서 유통가 고객 잡기 총력,한국면세뉴스,한국면세뉴스,"Wed, 03 Jun 2026 07:34:37 GMT","추천은 AI가, 해답은 현장에서…유통가 고객 잡기 총력 한국면세뉴스",https://news.google.com/rss/articles/CBMiakFVX3lxTFA4Tms0X2ExdWRkR0ZzbDBRMFdNazFvY1Y4Rlk5Z2lyZ2hvNF9MNjNLMXpzaVhkeXBJQ2tXb3dDV0RCSGE5X3pjcjIxeWJRbWtLeDZRaVZNU1hKM0NLVmhVZ0FVR2JSaDlKU3c?oc=5,google_rss_인공지능 산업 동향 when:1d,-20.0,9.0,ai_infrastructure_security,ai_infrastructure_security,,below_absolute_quality_floor,-20.0,ai_infrastructure_security,industry:ai_infrastructure,,
2004,산업동향,산업동향,플랫폼 시장점유율,"""'투자하는 연금' 시대…ETF 적립식으로 꾸준히 매수"" [퇴직연금 투자전략]③",투자하는 연금 시대 etf 적립식으로 꾸준히 매수 퇴직연금 투자전략,네이트,네이트,"Wed, 03 Jun 2026 07:16:00 GMT","""'투자하는 연금' 시대…ETF 적립식으로 꾸준히 매수"" [퇴직연금 투자전략]③ 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5adlctbGNmZTlxUHVEdDlPclo0elVFQXpZbjN0YWU5ZVhmZXdNU0pDd1lwTWpCcm9qZ0w4SmZMU2ZuUEhmLVV2NFRkaXhWYW5ENl9B?oc=5,google_rss_플랫폼 시장점유율 when:1d,-20.0,9.0,policy_legislation,policy_legislation,,below_absolute_quality_floor,-20.0,"policy_legislation,market_power_platform",industry:general,,
2000,산업동향,산업동향,플랫폼 시장점유율,AI·핀테크 결합 시대…헥토파이낸셜 재평가 기대,ai 핀테크 결합 시대 헥토파이낸셜 재평가 기대,핀포인트뉴스,핀포인트뉴스,"Wed, 03 Jun 2026 02:36:05 GMT",AI·핀테크 결합 시대…헥토파이낸셜 재평가 기대 핀포인트뉴스,https://news.google.com/rss/articles/CBMid0FVX3lxTE5VZWhwVU1MUGxBdDdNWi1UR3FpSTBCeE9jVkVwSVFCR1BGWVBTNzlhczExcWVtOXVqSzRoNzlHVVI1akNLcXk3WjVhZUIxOThUd0RqdGNuYklDYVpGcFBKYW9FNFVfRFMyUjlhQjRIMldwUnotQXdz0gF3QVVfeXFMTlVlaHBVTUxQbEF0N01aLVRHcWlJMEJ4T2NWRXBJUUJHUEZZUFM3OWFzMTFxZW05dWpLNGg3OUdVUjVqQ0txeTdaNWFlQjE5OFR3RGp0Y25iSUNhWkZwUEphb0U0VV9EUzJSOWFCNEgyV3BSei1Bd3M?oc=5,google_rss_플랫폼 시장점유율 when:1d,-22.0,9.0,ai_infrastructure_security,ai_infrastructure_security,,below_absolute_quality_floor,-22.0,"market_power_platform,ai_infrastructure_security",industry:ai_infrastructure,,
